,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
289,289,151,NCC B,Construction & Infrastructure,26.908,8.43,1.691,4559.0,30935.0,0.1529299999999999,16590.711,20.606,0.26572,1968.0,5231.0,0.0241,-0.00391,0.02136,Sweden,Large Cap,NCC B,12.406,2021-11-02,NCC-B.ST,0.02136,0.03268,11.844,0.317,3.172,0.04549,2022-01-28,Q3-2021,Industrials,0.3762186962339897,0.1473735251333441,0.0201595025652534,1.1198791698469743,0.2104497895784265,0.1903340989436111,0.1649864538342184
290,290,152,Nederman,Installation,1.563,16.682,0.835,1458.3,4587.9,0.15254,6484.437,53.561,0.17389,388.7,1587.2,-0.03403,-0.1,0.32734,Sweden,Mid Cap,NMAN,17.751,2021-10-22,NMAN.ST,0.32734,0.00542,23.446,1.693,4.085,0.01881,2022-01-28,Q3-2021,Industrials,0.2448966733870967,0.3178578434577911,0.0470030858625263,1.098135360653624,0.4388375751410747,0.4178470406071586,0.3922926199796165
291,291,48,Nelly Group,Clothing & Footwear,2.025,-44.882,1.745,553.4,810.7,-0.1256199999999999,520.634,49.349,-0.23219,-11.6,211.9,-0.0616699999999999,-0.1597,-0.18993,Sweden,Small Cap,NELLY,-17.37,2021-10-20,NELLY.ST,-0.18993,,-10.299,0.368,2.457,-0.02243,2022-01-28,Q3-2021,Consumer Durables,-0.0547428032090608,0.6826199580609349,-0.187780558048318,-5.157794171992859,0.4704724494536033,0.4157267879431034,0.3336769915985155
292,292,1081,Nepa,IT Services,1.453,25.173,1.647,230.889,172.798,2.50231,599.161,43.141,0.35093,23.802,92.378,-0.1823999999999999,0.2959199999999999,1.10497,Sweden,First North,NEPA,15.025,2021-11-19,NEPA.ST,1.10497,,18.483,2.106,6.486,0.24193,2022-01-28,Q3-2021,Technology,0.2576587499188118,1.3361786594752254,-0.0521422136725623,-1.0518860926657654,0.4851634911607997,0.4024132455620393,0.4543184717872351
293,293,154,Net Insight,Communications,25.3,24.506,0.471,228.704,807.374,0.05211,2019.853,82.144,0.02087,82.423,676.85,0.60124,0.40761,2.0116300000000003,Sweden,Small Cap,NETI B,87.904,2021-11-09,NETI-B.ST,2.0116300000000003,,140.379,5.311,2.984,-0.0877699999999999,2022-01-28,Q3-2021,Technology,0.1217743960995789,0.2832689682848345,0.1722471068012114,2.4593040009358877,0.6161186874986607,0.5156800756970344,0.6419177172511517
294,294,2281,Netel Holding,Telecom Services,1.486,-21.454,1.154,-10446.0,1973.0,0.95959,2164.73,43.405,0.1206,-100.9,699.0,0.06552,-0.91048,-0.94076,Sweden,Mid Cap,NETEL,2.302,2021-11-22,NETEL.ST,,,25.679,0.951,3.097,,2022-01-28,Q3-2021,Telecom,-0.144349070100143,-5.294475418144957,0.0191622703781215,0.6240313320258223,0.2937548377792092,0.299621727244462,0.2814363638116764
295,295,155,New Wave,Clothing & Footwear,25.464,7.185,0.848,2991.5,7415.9,0.16002,9142.203,42.569,0.14869,1272.4,4444.3,-0.06766,0.00878,1.3965199999999998,Sweden,Mid Cap,NEWA B,11.579,2021-11-05,NEWA-B.ST,1.3965199999999998,,13.81,1.455,2.057,-0.05891,2022-01-28,Q3-2021,Consumer Durables,0.2862993047274036,0.4033900133496946,0.0692578026612145,1.82253784524227,0.418817887726116,0.3928837407533808,0.3482826148053352
296,296,371,Nexam Chemical,Chemicals,0.979,403.418,0.772,84.909,284.333,-0.02386,702.351,40.239,-0.0238899999999999,1.741,228.08,-0.18878,-0.3641,-0.21091,Sweden,First North,NEXAM,-155.249,2022-01-26,NEXAM.ST,-0.21091,,-127.46,3.2,3.079,0.13608,2022-01-28,Q4-2021,Materials,0.0076332865661171,0.2986252035465457,-0.0374643085245895,-0.9151650394504388,0.428983446914505,0.3746967305269136,0.3751957784056255
297,297,156,NIBE Industrier,Installation,379.82,61.246,0.71,10079.0,42411.0,0.17148,169591.5,38.439,0.17857,2769.0,20384.0,-0.3337,-0.16423,0.1894,Sweden,Large Cap,NIBE B,36.433,2021-11-17,NIBE-B.ST,0.1894,0.00461,46.594,5.629,8.32,0.04812,2022-01-28,Q3-2021,Industrials,0.1358418367346938,0.2376506095116833,-0.0491407361584314,-1.418641107899445,0.3459640244884702,0.3161029611208754,0.3174744364842234
298,298,758,Nilörngruppen,Packaging,1.577,12.246,1.393,334.096,521.888,0.49651,922.422,41.335,0.28842,75.325,248.344,-0.03919,0.09324,0.6907,Sweden,Small Cap,NIL B,8.947,2021-10-22,NIL-B.ST,0.6907,0.02472,12.878,1.268,3.714,0.15114,2022-01-28,Q3-2021,Materials,0.3033091196082853,0.6401680053957937,0.1414124433088852,4.208847341768983,0.4267976621207235,0.3318941052840377,0.3079385746498703
299,299,2075,Nimbus,Auto & Equipment,1.765,-139.944,1.474,511.525,987.262,0.31633,1329.331,33.291,0.20299,-9.499,589.46,0.1064499999999999,-0.12051,-0.94076,Sweden,First North,BOAT,7.811,2021-11-23,BOAT.ST,,,11.109,0.913,2.255,0.48447,2022-01-28,Q3-2021,Consumer Durables,-0.0161147490923896,0.5181248746533341,0.1412286353772609,4.363134267749979,0.369978660621084,0.3316563248121372,0.296663303119189
300,300,157,Nobia,Home Furnishings,19.294,7.892,1.324,5157.0,10320.0,0.14501,8483.997,29.935,0.14057,1075.0,4617.0,-0.06089,-0.29682,-0.22939,Sweden,Mid Cap,NOBI,11.414,2021-10-26,NOBI.ST,-0.22939,0.04014,12.962,0.621,1.838,-0.07019,2022-01-28,Q3-2021,Consumer Durables,0.2328351743556422,0.4997093023255814,-0.0508866113924156,-2.061252033301946,0.2921640574080343,0.2586788841590148,0.2262622375120176
301,301,743,Nobina,Rail & Highway,58.352,11.289,1.106,10659.0,11390.0,0.16166,9595.462,50.662,0.35183,850.0,2126.0,0.30529,0.38786,0.5761999999999999,Sweden,Mid Cap,NOBINA,13.593,2021-12-22,NOBINA.ST,0.5761999999999999,0.03471,12.533,0.761,4.513,0.1303,2022-01-28,Q3-2022,Industrials,0.3998118532455315,0.935820895522388,-0.029867578365724,-0.474121579586119,0.3515283491412051,0.2377245737319731,0.5773643072961836
302,302,249,Nokia,Communications,55.527,28.657,0.573,90428.82,402973.312,0.09369,303126.406,26.711,-0.1009,10577.92,168296.406,0.06586,0.05909,0.38799,Sweden,Large Cap,NOKIA SEK,13.237,2021-10-29,NOKIA-SEK.ST,0.38799,,-17.596,1.313,1.801,0.00528,2022-01-28,Q3-2021,Technology,0.0628529167758936,0.2244039922921744,-0.0289615885497361,-1.3813537815191144,0.297241339078988,0.2685172560641068,0.1921573945081293
303,303,158,Nolato,Chemicals,25.13,31.967,1.148,1767.0,9542.0,0.24908,24742.279,30.999,0.2301399999999999,774.0,4280.0,-0.21159,-0.00649,0.18059,Sweden,Large Cap,NOLA B,19.732,2021-10-28,NOLA-B.ST,0.18059,0.01742,24.939,2.259,5.781,0.04708,2022-01-28,Q3-2021,Materials,0.1808411214953271,0.185181303709914,0.0043796002571445,0.1401079833597956,0.2808909438062063,0.264618672560563,0.2864911650390956
304,304,159,Nordea Bank,Banks,628.248,1.657,0.015,67374.75,6390894.0,0.00853,430426.406,24.589,0.095,259713.703,380931.188,0.0428599999999999,0.08137,0.59041,Sweden,Large Cap,NDA SE,9.029,2021-10-21,NDA-SE.ST,0.59041,0.06838,12.21,4.477,1.13,0.046,2022-01-28,Q3-2021,Financials,0.6817863991750657,0.0105423044099933,-0.0067466346177311,-0.2551924184340134,0.2158803812269933,0.1933414093173777,0.2423031531397703
305,305,1794,Nordic Entertainment B,Broadcasting & Publishing,69.219,29.825,0.679,3317.0,18109.0,0.09577,27439.01,37.96,-0.0412,920.0,8204.0,-0.29872,-0.2532,-0.21038,Sweden,Large Cap,NENT B,42.011,2021-10-26,NENT-B.ST,-0.21038,,-80.67,2.233,3.345,0.02051,2022-01-28,Q3-2021,Consumer Durables,0.1121404193076548,0.183168590203766,-0.0448973626659796,-1.4740560027324632,0.3607143260464304,0.3217241022978006,0.2791556935955551
306,306,2008,Nordic Paper,Forest & Wood Products,1.703,-5.669,0.948,1697.0,3252.0,0.10822,2358.507,38.22,0.24658,-416.0,584.0,-0.04472,-0.18213,-0.15264,Sweden,Mid Cap,NPAPER,17.671,2022-01-28,NPAPER.ST,-0.15264,0.05674,16.379,0.765,4.039,0.38442,2022-01-28,Q4-2021,Materials,-0.7123287671232876,0.5218327183271833,-0.0415564087106996,-0.9592051384579332,0.3244216242796994,0.3183599949165172,0.3970691583939115
307,307,1322,Nordic Waterproofing,Construction Supplies,7.203,132.78,1.101,1015.7,3217.7,0.17447,4527.792,43.432,0.18808,34.1,1409.4,-0.27969,-0.08516,0.23037,Sweden,Mid Cap,NWG,13.661,2021-11-02,NWG.ST,0.23037,0.05319,16.758,1.278,3.213,0.07021,2022-01-28,Q3-2021,Industrials,0.0241946927770682,0.315660254218852,-0.1436062677804838,-4.075907985325411,0.3886341106448673,0.3460636073532724,0.32291533309559
308,308,2279,Nordisk Bergteknik,Mining - Service,5.281,-26.288,0.977,1121.1,1718.2,0.1069,1908.495,43.405,0.0965,-72.6,411.4,0.37354,-0.91048,-0.94076,Sweden,Mid Cap,NORB B,31.559,2021-11-18,NORB-B.ST,,,26.41,1.137,4.639,,2022-01-28,Q3-2021,Materials,-0.1764705882352941,0.6524851588872075,0.1220955016795058,1.321213209139492,0.7203756684304344,0.6115601096823367,0.8469668250203984
309,309,161,Nordnet,Retail & Mortgage Banks,65.163,8.329,0.016,2509.5,212705.5,0.01083,35087.5,36.117,0.33816,4212.9,5345.7,-0.17393,0.01629,0.0713699999999999,Sweden,Large Cap,SAVE,15.616,2021-10-29,SAVE.ST,0.0713699999999999,0.02337,19.48,10.009,6.564,0.41121,2022-01-28,Q3-2021,Financials,0.7880913631516919,0.0117980024023826,-0.0385082482880161,-1.2574518096265568,0.3595413393774206,0.3369143108445369,0.2806739173764368
310,310,162,NOTE,Semiconductors,26.379,-38.655,1.274,354.0,2074.0,0.28298,5489.016,66.504,0.2425,-142.0,800.0,0.02119,0.52773,2.2349,Sweden,Mid Cap,NOTE,22.932,2022-01-28,NOTE.ST,2.2349,,28.294,2.077,6.861,0.86847,2022-01-28,Q4-2021,Technology,-0.1775,0.1706846673095467,0.0376667975834568,0.5268560640518031,0.5175161788773089,0.4680744979221088,0.6552489869255774
311,311,164,Novotek,IT Services,1.151,21.582,1.389,214.5,269.5,0.65103,718.68,46.076,0.25506,33.3,148.2,0.03354,0.45494,0.48684,Sweden,Small Cap,NTEK B,13.086,2021-11-12,NTEK-B.ST,0.48684,0.03319,19.013,1.92,4.849,0.1036,2022-01-28,Q3-2021,Technology,0.2246963562753036,0.7959183673469388,0.0717689507737091,1.0990455222184474,0.4417157815492665,0.3947804991427347,0.5984950446897173
312,312,441,NP3 Fastigheter,Real Estate,24.308,-20.821,0.074,874.0,15903.0,0.05598,25422.381,47.79,0.24571,-1221.0,5714.0,-0.12281,0.35135,1.12191,Sweden,Large Cap,NP3,41.13,2021-10-22,NP3.ST,1.12191,0.01309,10.664,21.599,4.449,0.21965,2022-01-28,Q3-2021,Financials,-0.2136856842842142,0.054958183990442,0.0749288268799019,1.507669752081041,0.3897566142758341,0.3706672411950424,0.4554936788211638
313,313,1750,Nyfosa,Real Estate,36.491,-7.313,0.061,1586.0,37767.0,0.05298,26743.221,35.643,0.16535,-3657.0,15410.0,-0.05914,0.0630199999999999,0.7021299999999999,Sweden,Large Cap,NYF,26.938,2021-10-22,NYF.ST,0.7021299999999999,0.02857,10.282,11.557,1.735,0.1924,2022-01-28,Q3-2021,Financials,-0.2373134328358209,0.0419943336775491,0.0388587537356666,1.1705116137764031,0.2942614409111087,0.2816708311569357,0.3042655507378103
314,314,166,Oasmia Pharmaceutical,Pharmaceuticals,7.138,5.333,0.314,210.254,693.303,-0.02913,796.081,73.951,-0.04237,149.282,552.069,-0.1977,-0.4267,-0.48921,Sweden,Mid Cap,OASM,-46.02,2021-11-18,OASM.ST,-0.48921,,-34.079,3.655,1.442,-0.20898,2022-01-28,Q3-2021,Health Care,0.2704046052214488,0.3032642293484955,0.0387617430772292,0.7961923437249874,0.5538126482629855,0.4633778663113563,0.4461952519884772
315,315,168,OEM International,Industrial Components,6.388,31.97,1.883,1289.0,1932.0,0.42699,11093.48,59.147,0.3367799999999999,347.0,1259.0,-0.15197,0.15652,0.56984,Sweden,Mid Cap,OEM B,20.524,2021-10-20,OEM-B.ST,0.56984,0.09398,26.164,3.049,8.811,0.00888,2022-01-28,Q3-2021,Industrials,0.2756155679110405,0.667184265010352,0.0895815916900326,1.3808172997969608,0.4575472633482923,0.4146344030028289,0.5945962943172352
316,316,343,Ogunsen,Outsourcing,0.804,15.091,2.964,156.2,131.2,1.5576,479.895,36.733,0.38473,31.8,68.1,0.01014,0.24583,0.76228,Sweden,First North,OGUN B,12.828,2021-11-12,OGUN-B.ST,0.76228,0.04459,18.317,1.234,7.047,0.10717,2022-01-28,Q3-2021,Industrials,0.4669603524229075,1.190548780487805,-0.0645101242962011,-2.2412028366058543,0.3542250699977667,0.2860165210332955,0.263807026164621
317,317,1406,Oncopeptides,Biotechnology,111.158,-0.482,0.169,-126.154,827.454,,690.051,264.743,-2.53124,-1431.934,612.068,1.46371,-0.80256,-0.94076,Sweden,Mid Cap,ONCO,-0.012,2021-11-24,ONCO.ST,-0.94076,,-0.445,4.929,1.127,-0.37393,2022-01-28,Q3-2021,Health Care,-2.33950149329813,-0.1524604388884457,-0.3065168873536968,-0.7315501967218063,2.065153693695305,1.0717623315780251,3.840165293851253
318,318,325,Online Brands Nordic,Accessories,1.74,-48.599,1.116,69.177,92.2,0.0828999999999999,749.25,49.051,0.05887,-15.417,64.4,0.35379,0.33929,0.12952,Sweden,First North,OBAB,137.689,2021-11-11,OBAB.ST,0.12952,,16.582,7.284,11.634,14.64834,2022-01-28,Q3-2021,Consumer Durables,-0.2393944099378882,0.7502928416485901,-0.1081080825330952,-1.7382729941592838,1.3822917216365087,0.8954067529373737,0.5700065215407079
319,319,474,OptiCept Technologies,Farming,4.686,-84.612,0.009,-2.555,456.27,-0.07225,1437.141,61.031,-0.07283,-16.985,426.803,-0.06234,0.14422,0.30325,Sweden,First North,OPTI,-46.36,2021-11-29,OPTI.ST,0.30325,,-42.541,338.549,3.367,9.81388,2022-01-28,Q3-2021,Food and Beverage,-0.0397958777234461,-0.0055997545313082,0.0274122283415015,0.3954509954455428,0.61209673537578,0.544750733172446,0.6353182204071282
320,320,170,Orexo,Pharmaceuticals,3.134,-3.078,0.444,486.1,1273.7,-0.54982,867.775,55.312,-0.6393,-281.9,349.6,-0.22264,-0.3428,-0.50298,Sweden,Mid Cap,ORX,-4.27,2022-01-27,ORX.ST,-0.50298,,-3.84,1.536,2.482,0.03309,2022-01-28,Q4-2021,Health Care,-0.8063501144164759,0.3816440292062495,-0.1752208122909245,-3.225079798687514,0.4489748540300475,0.3882198995025727,0.497949003296964
321,321,605,OrganoClick,Chemicals,1.43,-12.216,0.567,18.91,194.642,-0.26919,446.652,54.533,-0.2689399999999999,-36.562,111.853,-0.48764,-0.62927,-0.50968,Sweden,First North,ORGC,-17.232,2021-11-16,ORGC.ST,-0.50968,,-13.435,4.049,3.993,0.21011,2022-01-28,Q3-2021,Materials,-0.3268754526029699,0.0971527214064796,-0.0616659215758957,-1.1666958553194768,0.6061754148240507,0.4971711838190669,0.4844257432342923
322,322,385,Oscar Properties,Real Estate,2.869,-0.362,0.029,78.1,5661.1,0.0659,1246.555,51.716,0.12734,-3439.4,1702.5,-0.35819,-0.4038799999999999,-0.12908,Sweden,Small Cap,OP,15.137,2021-10-28,OP.ST,-0.12908,,3.638,7.676,0.732,1.55615,2022-01-28,Q3-2021,Financials,-2.020205580029369,0.0137959053894119,0.0099763747603051,0.1679278046996003,0.6633597289634219,0.5668416649430934,0.5444898488624603
323,323,1698,Ovzon,Telecom Services,3.766,-5.531,0.082,25.93,1844.853,-0.07789,3214.692,53.751,-0.07979,-581.214,1476.465,0.24405,0.03465,-0.3448299999999999,Sweden,Mid Cap,OVZON,-29.604,2021-10-22,OVZON.ST,-0.3448299999999999,,-24.611,21.177,2.177,0.21274,2022-01-28,Q3-2021,Telecom,-0.3936524062541273,0.0140553203968012,0.0694607325004692,1.1452488058534367,0.5194943024018881,0.5028325309705103,0.5558775750449727
324,324,2207,OX2,Wind Energy,13.447,26.143,1.181,594.651,3646.0,-0.38281,13544.14,44.262,0.07986,518.075,2130.0,-0.0963599999999999,-0.15476,-0.94076,Sweden,First North,OX2,50.893,2021-10-26,OX2.ST,,,79.622,3.145,6.359,,2022-01-28,Q3-2021,Utilities,0.2432276995305164,0.1630968184311574,-0.0544900722869605,-1.214157941759699,0.3898195659325823,0.3685651951681346,0.4113219084441533
325,325,2286,Pagero Group,IT Services,0.727,-20.021,0.394,448.897,1020.398,-0.17412,2513.819,43.405,-0.33994,-125.558,376.717,-0.08427,-0.91048,-0.94076,Sweden,First North,PAGERO,-23.691,2021-11-23,PAGERO.ST,,,-19.631,6.258,6.673,,2022-01-28,Q3-2021,Technology,-0.3332952853202802,0.4399234416374787,0.0091081792176438,0.1016195452502976,0.5890534294455274,0.5419406401240944,0.821474266692889
326,326,738,Pandox,Real Estate,38.967,-42.855,0.046,1583.0,65566.0,0.02442,24213.039,30.868,0.0020399999999999,-565.0,24720.0,-0.15414,-0.08478,0.02891,Sweden,Large Cap,PNDX B,39.998,2021-10-27,PNDX-B.ST,0.02891,,474.766,8.109,0.979,-0.02349,2022-01-28,Q3-2021,Financials,-0.0228559870550161,0.0241436110179056,0.0578979814228459,1.949024624487672,0.3047592572568552,0.2926694774551731,0.2722611906712899
327,327,1137,Paradox Interactive,Gaming,32.02,204.449,0.631,553.852,2360.842,0.18328,19282.561,46.561,0.1241,94.315,1542.232,0.42101,0.02125,-0.22954,Sweden,First North,PDX,79.154,2021-11-16,PDX.ST,-0.22954,0.00548,100.75,12.936,12.503,-0.05423,2022-01-28,Q3-2021,Consumer Durables,0.0611548716405832,0.2345993505706862,0.108384093723882,1.7928196876146691,0.5265477269869774,0.4315766040848123,0.5540750328101358
328,328,1469,Paxman,Medical Equipment,0.747,-40.98,0.741,54.149,114.952,-0.31431,1087.486,69.647,-0.4546699999999999,-26.537,55.933,0.15789,0.05926,0.63429,Sweden,First North,PAX,-62.609,2021-11-19,PAX.ST,0.63429,,-36.018,12.772,19.443,0.31811,2022-01-28,Q3-2021,Health Care,-0.474442636726083,0.4710574848632473,-0.1207438485943802,-1.5461213897306323,0.552876528260071,0.4401311448668804,0.7157495259546662
329,329,175,Peab,Construction & Infrastructure,25.483,22.113,1.25,5722.0,45919.0,0.1921699999999999,30759.6,24.007,0.23888,1391.0,12500.0,-0.03439,0.03383,0.0988899999999999,Sweden,Large Cap,PEAB B,11.759,2021-10-27,PEAB-B.ST,0.0988899999999999,0.04331,10.265,0.536,2.461,-0.02611,2022-01-28,Q3-2021,Industrials,0.11128,0.124610727585531,0.084313252595338,4.1489514010497786,0.2366403721296064,0.2165761667121395,0.1862503677475266
330,330,2176,Permascand,Industrial Components,0.751,-154.216,0.895,111.9,438.0,0.1030599999999999,1958.548,48.706,0.04924,-12.7,262.0,-0.07038,-0.15203,-0.94076,Sweden,First North,PSCAND,65.563,2021-11-10,PSCAND.ST,,,151.886,4.996,7.475,,2022-01-28,Q3-2021,Industrials,-0.048473282442748,0.2554794520547945,-0.0454610215101435,-0.8875443210291609,0.4734243918453396,0.4332228342668085,0.4694493949297741
331,331,2073,Pfizer,Pharmaceuticals,15.77,,,280005.594,,,2888653.0,35.896,,,,0.38997,0.37599,0.70967,Sweden,Large Cap,PFE,41.572,,PFE.ST,0.70967,0.02489,49.242,8.206,,-1.0,2022-01-28,Q4-2020,Health Care,,,-1.9563164613323192e-05,-0.0004130845878282,0.35896,0.3709897004338871,0.43405
332,332,2201,Physitrack,IT Services,0.936,-27.505,0.235,26.574,338.973,-0.03198,874.842,54.17,-0.02719,-31.806,240.515,-0.04779,-0.16199,-0.94076,Sweden,First North,PTRK,-143.516,2022-01-26,PTRK.ST,,,-133.764,11.002,3.637,2.4613,2022-01-28,Q4-2021,Technology,-0.1322412323555703,0.0783956244302643,0.1106255824050734,1.7083488542601413,0.6167807408555738,0.584072893242154,0.5934971699786414
333,333,2109,Pierce Group,Auto & Equipment,2.979,-184.148,1.629,750.0,979.0,-0.01016,1841.477,66.99,0.05787,-10.0,432.0,-0.17143,-0.42,-0.94076,Sweden,Mid Cap,PIERCE,-400.095,2021-07-27,PIERCE.ST,,,73.662,1.155,4.263,,2022-01-28,Q3-2021,Consumer Durables,-0.0231481481481481,0.7660878447395302,-0.1054388744264469,-2.3311340718130644,0.5754916245804552,0.4773155538871749,0.4145464039091815
334,334,1326,PiezoMotor,Electrical Components,5.048,-9.34,0.172,2.215,204.532,-0.23007,1056.224,46.499,-0.25981,-113.08,165.303,-0.16346,-0.375,0.07407,Sweden,First North,PIEZO,-24.994,2021-08-24,PIEZO.ST,0.07407,,-19.684,29.976,6.39,2.25703,2022-01-28,Q3-2021,Industrials,-0.6840771189875562,0.0108296012359924,-0.0015491310046824,-0.015978082275832,0.6089797536626044,0.5248358688228167,0.8885935080079137
335,335,366,Platzer Fastigheter,Real Estate,6.439,-8.904,0.045,923.0,26957.0,0.03599,14655.93,32.68,0.15414,-1646.0,11068.0,-0.13944,-0.21867,0.19569,Sweden,Large Cap,PLAZ B,31.507,2022-01-28,PLAZ-B.ST,0.19569,0.018,8.591,12.203,1.324,0.15765,2022-01-28,Q4-2021,Financials,-0.1487170220455367,0.0342397151018288,0.0024103562237118,0.06846079655422,0.2959871171477827,0.2806646564728873,0.3226851103965644
336,336,1014,Polygiene,Clothing & Footwear,5.158,-4.433,0.328,107.683,510.059,0.07907,1667.458,47.584,0.05595,-376.124,473.435,0.41113,0.45151,0.46785,Sweden,First North,POLYG,48.368,2021-11-04,POLYG.ST,0.46785,,60.907,9.955,3.522,9.48232,2022-01-28,Q3-2021,Consumer Durables,-0.7944575284885993,0.2111187137174326,0.067533553870271,2.090209289365325,0.4842143852846306,0.4314873313029533,0.2961211818686973
337,337,177,Poolia,Outsourcing,2.109,13.955,3.088,139.1,574.7,0.55777,893.099,44.888,0.29091,64.0,180.6,0.23151,0.532,2.00157,Sweden,Small Cap,POOL B,12.636,2021-10-26,POOL-B.ST,2.00157,0.03133,16.915,0.503,4.945,0.2068499999999999,2022-01-28,Q3-2021,Industrials,0.35437430786268,0.242039324865147,0.0469563441075836,1.2766006776221706,0.4932594230412827,0.4356538099308096,0.3371155992682024
338,338,434,PowerCell,Renewable Energy,55.361,-103.929,0.262,42.811,539.275,-0.80084,7213.846,65.81,-0.25143,-69.411,405.763,-0.25718,-0.27337,-0.66663,Sweden,First North,PCELL,-78.875,2021-11-12,PCELL.ST,-0.66663,,-70.652,51.12,17.778,-0.15253,2022-01-28,Q3-2021,Utilities,-0.1710629111082085,0.0793862129711186,0.1342477080357438,2.1632537080854126,0.6235792855312265,0.6027054281793703,0.5687731232344545
339,339,178,Precise Biometrics,Biometric,9.056,-36.341,0.58,61.376,135.149,-0.26898,482.284,133.294,-0.18907,-13.271,103.045,0.22289,0.01839,0.06655,Sweden,Small Cap,PREC,-30.462,2021-11-12,PREC.ST,0.06655,,-22.556,6.153,4.68,-0.15595,2022-01-28,Q3-2021,Technology,-0.1287883934203503,0.4541358056663386,-0.0395330771769388,-1.2959224566492116,0.7369990137473712,0.4307007690509798,0.2795897512051402
340,340,179,Prevas,IT Consulting,4.13,39.158,1.369,790.234,781.232,0.25096,1117.035,39.165,0.17869,28.526,430.738,-0.14854,-0.04466,0.34923,Sweden,Small Cap,PREV B,10.586,2021-10-28,PREV-B.ST,0.34923,0.02281,14.443,1.044,2.593,0.86033,2022-01-28,Q3-2021,Technology,0.0662258728043497,1.0115228254858992,0.0103737073987137,0.3143316015442093,0.3834714913325668,0.3511880960172852,0.3024722882356666
341,341,180,Pricer,Electronic Equipment,7.406,-75.901,1.218,449.0,1607.3,0.18859,2603.403,38.322,0.14711,-34.3,782.4,-0.08288,-0.22421,-0.36595,Sweden,Mid Cap,PRIC B,17.77,2021-10-22,PRIC-B.ST,-0.36595,0.04263,22.504,1.329,3.327,-0.02452,2022-01-28,Q3-2021,Technology,-0.0438394683026584,0.2793504635102345,-0.0841362363839151,-2.562428596081709,0.347362650957528,0.3260998125241561,0.3009337879756428
